2022-08-17 22:48:49.041056	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&perturbed=false&assay_title=long+read+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Mus+musculus&lab.title=Ali+Mortazavi%2C+UCI&status=released&limit=all
/experiments/ENCSR152PAT/	ENCSR152PAT	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J layer of hippocampus tissue male (18-20 months)	layer of hippocampus		ENC4_443, ENC4_444 hippocampus_B6Cast F1_18 - 20 months_male_6_ENC4_cDNA515	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF489JRQ/,/files/ENCFF532MMA/,/files/ENCFF615IPE/,/files/ENCFF175BNQ/,/files/ENCFF064YWB/,/files/ENCFF600WNB/,/files/ENCFF662KKK/,/files/ENCFF128HJT/,/files/ENCFF525CXZ/,/files/ENCFF580YUZ/,/files/ENCFF258GUN/,/files/ENCFF733EHF/		ENCBS226ECT,ENCBS168YXE	2,1	1		Mus musculus	unknown	18-20 months												/replicates/ba6a0b51-1479-4923-b88b-e0b6f906dbbc/,/replicates/972ec478-c204-4e4d-9b91-7cd8031a856e/				
/experiments/ENCSR588IRT/	ENCSR588IRT	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J gastrocnemius tissue female (36 days)	gastrocnemius		ENC4_399a, ENC4_400a B6Cast F1 PND36_Female Gastrocnemius	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF992ABD/,/files/ENCFF524YTF/,/files/ENCFF023TAX/,/files/ENCFF294TJX/,/files/ENCFF858GHL/,/files/ENCFF576RFK/,/files/ENCFF608LPM/,/files/ENCFF882CXN/,/files/ENCFF127PFP/,/files/ENCFF558RAL/,/files/ENCFF183WGH/,/files/ENCFF175VJM/		ENCBS062SUO,ENCBS342UJO	2,1	1		Mus musculus	unknown	36 days												/replicates/d979a398-e2a2-4df8-8d2f-da451c88cdda/,/replicates/a7dfb485-0d07-4558-ad86-ece7c396f373/				
/experiments/ENCSR861RCH/	ENCSR861RCH	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J left cerebral cortex tissue female (2 months)	left cerebral cortex		ENC4_467, ENC4_468 B6Cast F1 PND 2 months Female 03 L. cortex	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF841YBH/,/files/ENCFF605NQH/,/files/ENCFF630ATG/,/files/ENCFF937WKF/,/files/ENCFF101RZW/,/files/ENCFF744IJS/,/files/ENCFF413JMT/,/files/ENCFF484SWE/,/files/ENCFF981KWX/,/files/ENCFF643TOZ/,/files/ENCFF127FGF/,/files/ENCFF948VEU/		ENCBS121OPX,ENCBS235YYJ	1,2	1		Mus musculus	unknown	2 months												/replicates/694d95cc-47d1-4d6f-ba93-bbc8fbf47407/,/replicates/be4e7502-5fe9-4b68-b1fb-24d08c3ae634/				
/experiments/ENCSR221XGR/	ENCSR221XGR	long read RNA-seq	long read RNA-seq				Mus musculus C2C12	C2C12		C2C12 Myoblast	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF019HRC/,/files/ENCFF676BYQ/,/files/ENCFF977FXX/,/files/ENCFF303FUP/,/files/ENCFF318ADE/,/files/ENCFF421MIL/,/files/ENCFF408MUF/,/files/ENCFF772LYG/,/files/ENCFF652XIT/,/files/ENCFF281QZG/		ENCBS824FPY,ENCBS649CMC	1,2	1		Mus musculus	unknown													/replicates/4d6831a1-7b90-4ecf-93a9-20f465623318/,/replicates/31161527-bdf8-43f8-891c-f1b982d520a1/				
/experiments/ENCSR926OGQ/	ENCSR926OGQ	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl layer of hippocampus tissue adult (6 months)	layer of hippocampus		Hippocampus from 6 mo C57BL/6 male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF376LTY/,/files/ENCFF314QJI/,/files/ENCFF988VNH/,/files/ENCFF131HHK/,/files/ENCFF610NLF/,/files/ENCFF443ZCJ/,/files/ENCFF764ZXE/,/files/ENCFF797IQV/,/files/ENCFF502GTH/,/files/ENCFF949ERN/		ENCBS604NYS,ENCBS398AWS	1,2	1		Mus musculus	adult	6.0 months												/replicates/840738a0-fc98-415f-ba1f-b8003ce4022c/,/replicates/e665d328-0a8f-493e-9c43-63764762645e/				
/experiments/ENCSR893GCO/	ENCSR893GCO	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J adrenal gland tissue female (25 days)	adrenal gland		ENC4_229 B6Cast F1 PND25_ Female 03_Adrenals	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF167GYW/,/files/ENCFF683RHS/,/files/ENCFF589EMD/,/files/ENCFF143YMN/,/files/ENCFF587AMI/,/files/ENCFF637NBP/,/files/ENCFF445TPE/,/files/ENCFF833EUH/,/files/ENCFF444SZT/,/files/ENCFF654HVZ/,/files/ENCFF859LBZ/,/files/ENCFF590DKH/		ENCBS430IOM,ENCBS214IJR	1,2	1		Mus musculus	unknown	25 days												/replicates/23d105fb-4551-409c-bd3b-2be60523e83a/,/replicates/a1569c58-c214-4fae-a128-b5404e764877/				
/experiments/ENCSR512EWP/	ENCSR512EWP	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J adrenal gland tissue male (4 days)	adrenal gland		ENC4_215 B6Cast F1 PND4_Male 03_Adrenals	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF141ZHE/,/files/ENCFF560DMG/,/files/ENCFF177RGM/,/files/ENCFF985OTC/,/files/ENCFF252VXS/,/files/ENCFF639UOD/,/files/ENCFF571ZLW/,/files/ENCFF493QPL/,/files/ENCFF724ECI/,/files/ENCFF034HGS/,/files/ENCFF545VGM/,/files/ENCFF693JXD/		ENCBS886OBH,ENCBS623ZPY	1,2	1		Mus musculus	unknown	4 days												/replicates/2ea727ce-2e67-4118-b467-ebba1ce6bac6/,/replicates/b4bb0a04-fca6-45c2-a3c4-f45c3132e3b6/				
/experiments/ENCSR550KPM/	ENCSR550KPM	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J left cerebral cortex tissue female adult (18-20 months)	left cerebral cortex		ENC4_471, ENC4_472 B6Cast F1 PND 18-20 months Male 03 L. cortex	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF742FWN/,/files/ENCFF520HCL/,/files/ENCFF177UAB/,/files/ENCFF132MEJ/,/files/ENCFF054XPK/,/files/ENCFF436XRC/,/files/ENCFF945DTN/,/files/ENCFF944IBN/,/files/ENCFF521YYK/,/files/ENCFF269APD/,/files/ENCFF731KHM/,/files/ENCFF770IHU/		ENCBS833RXG,ENCBS774TTB	1,2	1		Mus musculus	adult	18-20 months												/replicates/d4666f1d-6ea9-4f52-aa7d-cf11d40a3381/,/replicates/03e87259-71da-474c-86d7-93367ab8e998/				
/experiments/ENCSR842KTN/	ENCSR842KTN	long read RNA-seq	long read RNA-seq				Mus musculus strain B6CASTF1/J heart tissue male (14 days)	heart		ENC4_481, ENC4_482 heart_B6Cast F1 PND14 3x Males 03 heart_ENC4_cDNA593, cDNA_594	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF993KPU/,/files/ENCFF584WWA/,/files/ENCFF368ZIR/,/files/ENCFF860CBL/,/files/ENCFF594CLT/,/files/ENCFF727HKU/,/files/ENCFF228ZJD/,/files/ENCFF374DZB/,/files/ENCFF867QMB/,/files/ENCFF747EXS/,/files/ENCFF953BLN/,/files/ENCFF288LNQ/		ENCBS306HAS,ENCBS274KEH	2,1	1		Mus musculus	unknown	14 days												/replicates/61c4c477-6b4a-4b2c-a40d-13015c48a204/,/replicates/c9a2ef1e-26f9-4c24-bb10-c4713fadef03/				
/experiments/ENCSR280VKU/	ENCSR280VKU	long read RNA-seq	long read RNA-seq				Mus musculus strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax left cerebral cortex tissue	left cerebral cortex		5xFAD cortex het Female	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF944JXN/,/files/ENCFF148ESR/,/files/ENCFF832UPU/,/files/ENCFF966HQD/,/files/ENCFF517YJN/,/files/ENCFF211JXU/,/files/ENCFF663GCV/,/files/ENCFF609TZT/,/files/ENCFF971OCD/,/files/ENCFF883BMQ/		ENCBS172LSS,ENCBS354HBB	1,2	1		Mus musculus	unknown													/replicates/f886f2e3-3dfd-4dbf-a6a3-9b924b575dfa/,/replicates/6f4ec366-1e19-49af-be1a-96c886f883c9/				
/experiments/ENCSR942UFC/	ENCSR942UFC	long read RNA-seq	long read RNA-seq				Mus musculus strain C57BL/6J adrenal gland tissue	adrenal gland		adrenal gland BL6 male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF311BUV/,/files/ENCFF698CVI/,/files/ENCFF897FRD/,/files/ENCFF966QFR/,/files/ENCFF245MJA/,/files/ENCFF694ZVY/,/files/ENCFF343ZMH/,/files/ENCFF992ZGY/,/files/ENCFF701QAF/,/files/ENCFF932ZLG/		ENCBS004AHE,ENCBS873WBE	1,2	1		Mus musculus	unknown													/replicates/f8924af7-61c4-4242-aaa6-bdb1ee81fbac/,/replicates/ac26af65-69c3-4f0a-8947-6d653255cfae/				
/experiments/ENCSR418ZYU/	ENCSR418ZYU	long read RNA-seq	long read RNA-seq				Mus musculus C2C12	C2C12		Myoblast cell line derived from thigh muscle of C3H mice after crush injury	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF008ATT/,/files/ENCFF238DPX/,/files/ENCFF542LOK/,/files/ENCFF257OKF/,/files/ENCFF913RSP/,/files/ENCFF140RMS/,/files/ENCFF116XKI/,/files/ENCFF200LKU/,/files/ENCFF663JJZ/,/files/ENCFF225OER/,/files/ENCFF176BGR/,/files/ENCFF423BZA/,/files/ENCFF782ZIK/,/files/ENCFF163ANR/,/files/ENCFF999UDH/,/files/ENCFF770QGG/,/files/ENCFF898EJY/,/files/ENCFF449KMJ/		ENCBS351CUU,ENCBS670LTF	1,2	1		Mus musculus	unknown													/replicates/eef93ae5-18e9-46d6-a8ce-75ca32968793/,/replicates/509a7614-3bcb-43b8-a879-a0264828c50f/				
/experiments/ENCSR735IBE/	ENCSR735IBE	long read RNA-seq	long read RNA-seq				Mus musculus strain C57BL/6J adrenal gland tissue	adrenal gland		adrenal gland BL6 female	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF560ONE/,/files/ENCFF445VZL/,/files/ENCFF343IGL/,/files/ENCFF590YTR/,/files/ENCFF777FZH/,/files/ENCFF540TLC/,/files/ENCFF498FMF/,/files/ENCFF134BVW/,/files/ENCFF442IQS/,/files/ENCFF094KKN/		ENCBS525FJF,ENCBS162KCU	2,1	1		Mus musculus	unknown													/replicates/02303d99-f280-4c4c-b78a-12a0ec3c588e/,/replicates/d3d5fab6-7fb0-4c60-9222-a6dd705710c8/				
/experiments/ENCSR674BKT/	ENCSR674BKT	long read RNA-seq	long read RNA-seq				Mus musculus strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax left cerebral cortex tissue adult (8 months)	left cerebral cortex		5xFAD ctx 8 mo Male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF095CHU/,/files/ENCFF201HBC/,/files/ENCFF045LNO/,/files/ENCFF550PML/,/files/ENCFF461QSD/,/files/ENCFF968HLS/,/files/ENCFF783SCJ/,/files/ENCFF016RAT/,/files/ENCFF244NTP/,/files/ENCFF206UHR/		ENCBS255FDH,ENCBS295DXX	2,1	1		Mus musculus	adult	8.0 months												/replicates/e849e4a3-b904-43c2-9822-e0694b8a594b/,/replicates/d1fd5a88-a48b-457d-85ec-baf66affe0ce/				
/experiments/ENCSR644GDT/	ENCSR644GDT	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl left cerebral cortex tissue adult (6 months)	left cerebral cortex		Cortex from 6 mo C57BL/6 male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF683BZL/,/files/ENCFF476MLA/,/files/ENCFF699JUB/,/files/ENCFF405HLV/,/files/ENCFF149EOM/,/files/ENCFF040ECY/,/files/ENCFF252AIK/,/files/ENCFF564YXR/,/files/ENCFF346JJP/,/files/ENCFF255IZW/		ENCBS375QEH,ENCBS913WLS	1,2	1		Mus musculus	adult	6.0 months												/replicates/0bb460b0-9b97-48ea-ba69-386d078d5017/,/replicates/dd3ff2d2-97d7-4ba7-ba90-e4f2deb486de/				
/experiments/ENCSR411ZHA/	ENCSR411ZHA	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl layer of hippocampus tissue	layer of hippocampus		Control hippo Female	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF978EIJ/,/files/ENCFF228VBQ/,/files/ENCFF242EDW/,/files/ENCFF316LYP/,/files/ENCFF615SPQ/,/files/ENCFF362HIV/,/files/ENCFF041PKK/,/files/ENCFF300PLB/,/files/ENCFF205THF/,/files/ENCFF591NHX/		ENCBS271YAL,ENCBS177UPU	1,2	1		Mus musculus	unknown													/replicates/085646b4-b21e-45b4-8c5d-3da0b58bb2f5/,/replicates/464dc575-6276-4c88-8109-cbe329f8e60e/				
/experiments/ENCSR060OTU/	ENCSR060OTU	long read RNA-seq	long read RNA-seq				Mus musculus strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax layer of hippocampus tissue	layer of hippocampus		5xFAD hippo het Female	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF448KBZ/,/files/ENCFF890RGD/,/files/ENCFF033LIM/,/files/ENCFF673DBN/,/files/ENCFF310WGT/,/files/ENCFF466LIU/,/files/ENCFF412YGK/,/files/ENCFF794EDV/,/files/ENCFF517RNH/,/files/ENCFF546FWC/		ENCBS418KFY,ENCBS251XQY	1,2	1		Mus musculus	unknown													/replicates/8a17c8a2-c1c0-451a-99f1-8225d7ccd47f/,/replicates/b33491fb-7c2b-4c41-937e-ecd2bba10a4f/				
/experiments/ENCSR404AEI/	ENCSR404AEI	long read RNA-seq	long read RNA-seq				Mus musculus strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax layer of hippocampus tissue adult (8 months)	layer of hippocampus		5xFAD hippo 8 mo Male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF110OOL/,/files/ENCFF997NDX/,/files/ENCFF919ODZ/,/files/ENCFF008ZCM/,/files/ENCFF005MJQ/,/files/ENCFF292SMA/,/files/ENCFF076JGT/,/files/ENCFF458RBM/,/files/ENCFF327OGD/,/files/ENCFF079JZM/		ENCBS772JNS,ENCBS329OHE	1,2	1		Mus musculus	adult	8.0 months												/replicates/80fc53ea-fc99-42b6-9aaf-98213de108e2/,/replicates/42514f2d-6f17-4aee-b4c2-abed7d79c9cf/				
/experiments/ENCSR804QMV/	ENCSR804QMV	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl forelimb tissue embryo (11 days)	forelimb		Mus musculus strain B6NCrl embryo (11 days) forelimb tissue	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF348TRU/,/files/ENCFF273FZB/,/files/ENCFF685YPJ/,/files/ENCFF132AZU/,/files/ENCFF518UCU/,/files/ENCFF779BMP/,/files/ENCFF226FNF/,/files/ENCFF566IYO/,/files/ENCFF354BPX/		ENCBS084VOL	1	1		Mus musculus	embryonic	11.0 days												/replicates/22c09cb5-e573-46e4-ba32-6ee089f4f071/				
/experiments/ENCSR131CES/	ENCSR131CES	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl left cerebral cortex tissue	left cerebral cortex		Control cortex Female	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF046XAX/,/files/ENCFF319GBG/,/files/ENCFF609BFL/,/files/ENCFF505EPC/,/files/ENCFF976PNY/,/files/ENCFF909PGV/,/files/ENCFF525AQR/,/files/ENCFF607CUC/,/files/ENCFF815EUW/,/files/ENCFF853JDI/		ENCBS417IYY,ENCBS093QAO	2,1	1		Mus musculus	unknown													/replicates/9639606f-9bfa-4575-90e5-78644c8e0b62/,/replicates/629be919-5232-4aca-abe2-0b1a898de692/				
/experiments/ENCSR082JMB/	ENCSR082JMB	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl forelimb tissue embryo (13 days)	forelimb		Mus musculus strain B6NCrl embryo (13 days) forelimb tissue	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF417EKT/,/files/ENCFF330WRM/,/files/ENCFF493CVH/,/files/ENCFF062GDW/,/files/ENCFF006GFV/,/files/ENCFF479KNZ/,/files/ENCFF671GGY/,/files/ENCFF804XPQ/,/files/ENCFF993AZK/		ENCBS250SFS	1	1		Mus musculus	embryonic	13.0 days												/replicates/c27677e0-e793-49b5-9d0d-2eab18f964c6/				
/experiments/ENCSR340GWV/	ENCSR340GWV	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl left cerebral cortex tissue adult (6 months)	left cerebral cortex		Cortex1 from 6 mo C57BL/6 male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF479GNP/,/files/ENCFF402ZUC/,/files/ENCFF201MOE/,/files/ENCFF056MPQ/,/files/ENCFF598CGD/,/files/ENCFF776HGW/,/files/ENCFF224ZEU/,/files/ENCFF296JQE/,/files/ENCFF050KJW/,/files/ENCFF214YXA/,/files/ENCFF378JMO/,/files/ENCFF797SZT/,/files/ENCFF839PZB/,/files/ENCFF088KBB/,/files/ENCFF773TTA/,/files/ENCFF299TEK/,/files/ENCFF923XYC/,/files/ENCFF573PNY/		ENCBS668TCF,ENCBS191KAZ	1,2	1		Mus musculus	adult	6 months												/replicates/1cab1a68-50d9-495b-8e57-f4917dbfd96e/,/replicates/5d117173-2830-4f1e-9f8a-8d75a02134cf/				
/experiments/ENCSR214HSG/	ENCSR214HSG	long read RNA-seq	long read RNA-seq				Mus musculus strain B6NCrl layer of hippocampus tissue adult (6 months)	layer of hippocampus		Hippocampus1 from 6 mo C57BL/6 male	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF309DMQ/,/files/ENCFF103DSA/,/files/ENCFF823NJH/,/files/ENCFF516GYV/,/files/ENCFF441GDL/,/files/ENCFF561AQN/,/files/ENCFF817KLD/,/files/ENCFF785YHN/,/files/ENCFF441BRN/,/files/ENCFF623FYU/,/files/ENCFF428AJY/,/files/ENCFF935JTV/,/files/ENCFF946NWJ/,/files/ENCFF894ESP/,/files/ENCFF648REP/,/files/ENCFF186RJL/,/files/ENCFF901VHB/,/files/ENCFF193IYE/		ENCBS486VZJ,ENCBS864FVU	1,2	1		Mus musculus	adult	6 months												/replicates/adbd4d48-859a-45eb-b4e6-988f4fb76781/,/replicates/338ee8b2-9a1f-4559-a228-a89fd11c80d0/				
